x1,y1,z1,x2,y2,z2
-0.995032,3.54675,-0.468696,-1.24388,0.157571,2.74387
-1.7789,3.23063,-1.01058,-2.03023,0.697317,2.43027
-1.38019,3.40209,-1.68737,-1.63716,1.37499,2.61104
-0.596319,3.71821,-1.14549,-0.850819,0.835245,2.92464
-0.0997629,3.59166,-0.344564,-0.412283,0.031641,2.77216
-0.980638,3.5513,-0.824613,-1.27606,0.54322,2.78615
-0.595548,3.54015,-1.5303,-0.866622,1.23497,2.77006
0.285327,3.58051,-1.05025,-0.00284729,0.723392,2.75607
0.787377,3.58389,-0.364013,0.473286,0.042451,2.81452
-0.0856614,3.61207,-0.859015,-0.354077,0.593488,2.95539
0.307383,3.53784,-1.55646,0.0805908,1.26557,2.87934
1.18042,3.50967,-1.06145,0.907954,0.714534,2.73847
0.758386,3.57837,-0.458915,0.49824,0.127525,2.81266
-0.0608776,3.62879,-1.03708,-0.324444,0.701119,2.85953
0.398467,3.56327,-1.69369,0.130083,1.35953,2.78003
1.21773,3.51286,-1.11552,0.952767,0.785932,2.73315
0.809059,3.80167,-0.268379,0.554858,-0.0301378,2.97178
-0.0443135,3.67077,-0.780859,-0.320886,0.439152,2.82737
0.377772,3.56738,-1.4573,0.0706338,1.12839,2.69291
1.23114,3.69828,-0.944819,0.946377,0.659101,2.83733
-0.161176,3.94707,-0.239686,-0.392266,-0.0694568,3.18842
-0.979859,3.71382,-0.772008,-1.23964,0.412021,2.94726
-0.534862,3.67794,-1.44067,-0.829879,1.10073,2.88249
0.283821,3.9112,-0.908346,0.0174927,0.61925,3.12364
-0.879239,3.88892,-0.228243,-0.979437,-0.0835439,3.11935
-1.65733,3.59431,-0.790193,-1.7919,0.408653,2.79429
-1.192,3.61531,-1.44551,-1.38276,1.10033,2.81901
-0.413908,3.90992,-0.883562,-0.570302,0.608131,3.14407
-0.844688,4.89328,-0.253848,-1.03754,-0.0767067,3.8676
-1.7049,4.70109,-0.734584,-1.89948,0.425638,3.75478
-1.30204,4.62899,-1.42663,-1.48994,1.11493,3.69505
-0.441827,4.82119,-0.945889,-0.627998,0.612585,3.80787
1.15447,5.292,-0.360229,0.699433,0.0307031,4.49357
0.272836,5.51491,-0.785725,-0.128512,0.512128,4.79482
0.584475,5.36285,-1.5111,0.230684,1.21762,4.65458
1.46611,5.13995,-1.08561,1.05863,0.7362,4.35333
