x1,y1,z1,x2,y2,z2
2.93354,-0.806047,-0.176627,-0.892424,-0.101224,2.30193
3.17871,0.026438,-0.705362,-1.7033,0.429713,2.04
3.00274,-0.364714,-1.40282,-1.28607,1.11112,2.12959
2.75757,-1.1972,-0.874083,-0.475197,0.58018,2.39151
2.84552,-2.40206,-0.175635,0.576898,-0.107813,3.09654
3.28537,-1.6544,-0.711,-0.287115,0.40328,3.07978
3.01028,-1.99229,-1.40889,0.12051,1.08912,2.98035
2.57043,-2.73995,-0.873526,0.984523,0.578023,2.99711
3.18684,-3.45242,-0.170318,1.35109,-0.115532,3.89652
3.66063,-2.74333,-0.730298,0.496885,0.388758,4.05156
3.35616,-3.08236,-1.41722,0.868272,1.07615,3.86189
2.88236,-3.79145,-0.857244,1.72248,0.571865,3.70686
3.74727,-1.79853,-0.0464592,-0.395326,-0.224813,3.45386
3.70241,-0.875837,-0.490178,-1.17083,0.217923,2.99496
3.5477,-1.22591,-1.2025,-0.798416,0.928268,3.05092
3.59257,-2.1486,-0.758777,-0.02291,0.485532,3.50983
4.40372,-3.16663,-0.211517,0.453668,-0.0649,4.8608
4.4768,-2.29644,-0.744178,-0.335838,0.411362,4.46347
4.37659,-2.70644,-1.42773,0.0444286,1.11438,4.55054
4.30351,-3.57663,-0.895071,0.833935,0.638116,4.94787
3.63043,-1.68387,-0.182083,-0.502641,-0.0909334,3.3786
3.70159,-0.819002,-0.715199,-1.24958,0.438132,2.96606
3.62525,-1.24259,-1.41257,-0.835612,1.11671,3.08679
3.55409,-2.10746,-0.879455,-0.0886725,0.587647,3.49933
3.27703,-2.1139,-0.181314,0.0492405,-0.094784,3.28351
3.68243,-1.33472,-0.707286,-0.802028,0.43694,3.25847
3.48225,-1.70352,-1.40793,-0.375755,1.118,3.22911
3.07685,-2.48271,-0.881958,0.475513,0.586278,3.25415
