x1,y1,z1,x2,y2,z2
3.02267,1.1453,-0.183224,0.563449,-0.0902271,2.54056
2.7921,1.99132,-0.722541,-0.277365,0.416184,2.75173
2.91106,1.57761,-1.42239,0.11908,1.11033,2.66562
3.14162,0.73158,-0.883076,0.959894,0.603915,2.45445
2.9544,2.78887,-0.210113,-0.907056,-0.106443,3.26249
2.26514,3.31783,-0.738464,-1.70515,0.405576,2.93249
2.54832,2.99793,-1.42816,-1.29864,1.09401,3.0175
3.23758,2.46897,-0.899812,-0.500544,0.581988,3.3475
2.41295,3.45168,-0.220632,-1.74552,-0.119348,3.09633
1.78553,4.0588,-0.757999,-2.57755,0.388273,2.85537
2.03436,3.71112,-1.44135,-2.17428,1.08067,2.92155
2.66178,3.104,-0.903988,-1.34225,0.573049,3.1625
3.41348,1.84057,-0.200766,0.147488,-0.0905742,3.21302
3.13162,2.65876,-0.736811,-0.706789,0.415043,3.36328
3.1975,2.23273,-1.42173,-0.319267,1.10779,3.23542
3.47936,1.41454,-0.885686,0.53501,0.60217,3.08516
3.71639,0.917746,-0.195847,1.09707,-0.0759346,3.03894
3.62065,1.78489,-0.72832,0.292431,0.427681,3.36595
3.58285,1.36208,-1.41006,0.637788,1.12049,3.14877
3.67859,0.494944,-0.877589,1.44243,0.616871,2.82176
2.80454,0.809482,-0.186156,0.759001,-0.0935256,2.19211
2.6674,1.67425,-0.708362,-0.0630606,0.413567,2.46613
2.6589,1.25152,-1.40616,0.301936,1.10551,2.28063
2.79603,0.386755,-0.883953,1.124,0.598418,2.00661
2.4506,1.88165,-0.188592,-0.349115,-0.110355,2.39046
2.1115,2.6782,-0.729649,-1.20788,0.402827,2.47525
2.21234,2.24806,-1.42611,-0.806106,1.09186,2.37411
2.55144,1.45151,-0.885049,0.0526547,0.578679,2.28932
2.14129,2.64446,-0.209075,-1.17072,-0.119415,2.46954
1.57967,3.304,-0.73127,-2.02169,0.389129,2.31064
1.79108,2.9352,-1.42443,-1.61359,1.08123,2.34007
2.35269,2.27567,-0.902235,-0.762618,0.572683,2.49897
3.68884,1.39958,0.12109,0.639009,-0.407735,3.24582
3.49144,2.25225,-0.378275,-0.205109,0.0898649,3.46463
3.35366,1.8269,-1.05009,0.114758,0.764067,3.16537
3.55106,0.974234,-0.550724,0.958877,0.266467,2.94657
3.62948,2.88268,0.0542604,-0.685044,-0.365312,3.92468
3.05921,3.57107,-0.430884,-1.54241,0.109961,3.70775
3.09373,3.12559,-1.10357,-1.12803,0.774583,3.52613
3.664,2.43719,-0.618428,-0.270665,0.29931,3.74306
3.16592,3.88829,0.0396341,-1.76636,-0.361959,3.95548
2.45302,4.44437,-0.423836,-2.60502,0.062242,3.60231
2.5539,4.00806,-1.1025,-2.20658,0.750215,3.4825
3.2668,3.45198,-0.639034,-1.36792,0.326013,3.83566
