x1,y1,z1,x2,y2,z2
-4.02204,-0.192041,-0.100769,1.88829,-0.0698044,2.99312
-3.7495,-0.997633,-0.664701,1.04995,0.465248,3.13069
-3.82365,-0.551746,-1.33749,1.45158,1.13946,2.9559
-4.09618,0.253845,-0.773563,2.28991,0.60441,2.81833
-2.44978,-3.84971,-0.174525,-2.0928,-0.0929756,3.41305
-1.69228,-4.23121,-0.73552,-2.7676,0.44856,2.90375
-2.05809,-3.97094,-1.40646,-2.3505,1.11738,3.06225
-2.8156,-3.58944,-0.845468,-1.6757,0.575844,3.57156
-4.02749,-0.18739,-0.10417,1.89489,-0.0787043,3.07637
-3.75233,-0.996414,-0.667443,1.05012,0.455052,3.17375
-3.82888,-0.554036,-1.34023,1.44684,1.12156,2.96212
-4.10405,0.254987,-0.776953,2.29161,0.587805,2.86473
-3.53879,-0.473006,0.161803,1.36785,-0.369903,2.62609
-3.44865,-1.32687,-0.397164,0.573403,0.142231,2.9646
-3.16873,-0.891458,-1.01715,0.792909,0.775896,2.52109
-3.25887,-0.0375916,-0.458184,1.58735,0.263763,2.18258
-2.9007,-0.908058,-0.128613,0.711273,-0.0858914,2.33965
-2.77006,-1.76007,-0.685658,-0.0911618,0.440462,2.63473
-2.84362,-1.32464,-1.36892,0.302706,1.1251,2.48456
-2.97427,-0.472625,-0.811872,1.10514,0.59875,2.18949
